商品,订单号,订单状态,商品数量(件),是否审核中,支付时间,承诺发货时间,承诺送达时间,发货时间,确认收货时间,商品id,商品规格,样式ID,商品一级类目,商品二级类目,商品三级类目,商品四级类目,商家编码-规格维度,商家编码-商品维度,商家备注,买家留言,售后状态,消费者资料,订单成交时间,消费者资料上传时间,赠品名称,赠品id,赠品规格,赠品数量,团ID,团身份,是否已开始配送,配送员是否已送达,配送状态,同城是否普通快递,集运类型,赠品订单号,商品总价(元),邮费(元),店铺优惠折扣(元),平台优惠折扣(元),多多支付立减金额(元),上门安装费(元),送货入户费(元),送货入户并安装费(元),用户实付金额(元),商家实收金额(元),快递单号,快递公司,省,市,区,街道/镇,配送员手机号,是否抽奖或0元试用,是否顺丰加价,用户购买手机号,旅行类信息,充值号码,是否门店自提,门店名称,门店自定义编码,关联货品编码,货品名称,货品类型,子货品,仓库名称,仓库所在地址,海淘清关订单号,支付ID,支付方式,保税仓,是否直播间成交,是否直播间引导成交,预约配送时间,是否节能补贴,是否分期,分期期数,手续费承担方,是否无痕发货,订单来源,是否社区团购,小区送达情况,分期方式,是否已上传证件照片,是否支持上传识别码,识别码上传状态
红豆女童冰丝安全裤儿童内裤三合一防走光夏薄款宝宝打底平角短裤,260518-474847711671144,已发货，退款成功,1	,正常,2026-05-18 22:39:17,2026-05-20 22:39:17,,2026-05-19 14:53:27,	,944559239031	,"肤色【给肌肤降个温-冰感清爽】,160【75-90斤】柔软亲肤",1890729823244	,童装/婴儿装/亲子装,儿童内衣裤,内裤,	,YXT-HD25T0001-肤色-160,源鑫泰-HD25T0001,	,	,退款成功,,2026-05-18 22:39:17,	,,,,,,,否,否,	,否,	,,24.4	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,24.4	,24.4	,465352713162839	,韵达快递,****,****,****,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,否,,	,否,	,否,,,否,否,未上传
红豆少女文胸罩无痕提拉防震初高中学生青春发育期运动蚕丝内衣,260518-009772746381482,已发货，待收货,1	,正常,2026-05-18 20:04:47,2026-05-20 20:04:47,,2026-05-19 16:21:43,	,940487416905	,"1件B组【少女发育期-丝滑奶皮吸湿透气】,XL【100-120斤】桑蚕丝内里玻尿酸润肤",1887286416119	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,HXB-HZ253Y020-粉底液肤-04,志合-HZ253Y020,	,	,无售后或售后取消,,2026-05-18 20:04:47,	,,,,,,,否,否,	,否,	,,37.9	,0.0	,3.8	,8.86	,0.0	,0.0	,0.0	,0.0	,25.24	,34.1	,79106285943036	,中通快递,安徽省,亳州市,涡阳县,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,否,,	,否,	,否,,,否,否,未上传
红豆二三阶段少女运动防震内衣小初高中学生青春发育期无痕文胸,260518-437570824623085,已发货，退款成功,1	,正常,2026-05-18 19:06:17,2026-05-20 19:06:17,,2026-05-19 16:21:43,	,940451546986	,"二件B组【二三阶段-工字背反重力提拉】,XL【105-125斤】隐形不显胸",1887247965629	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,ZHW5103-白色粉色-04,志合-ZHW5103,	,	,退款成功,,2026-05-18 19:06:17,	,,,,,,,否,否,	,否,	,,59.4	,0.0	,0.0	,26.73	,0.0	,0.0	,0.0	,0.0	,32.67	,59.4	,79106285922554	,中通快递,江苏省,苏州市,姑苏区,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,否,,	,否,	,否,,,否,否,未上传
红豆初高中少女文胸青春发育期学生运动内衣二三阶段女童无痕背心,260518-056811875843687,已收货,1	,正常,2026-05-18 17:31:04,2026-05-20 17:31:04,,2026-05-19 13:20:25,2026-05-21 18:12:56,941062497743	,"【2件】粉底液肤+粉底液肤（无痕冰丝-软糯小奶皮）,L【85-100斤】焕新标-健康呵护看得见",1896550197366	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,HXB-HZ253Y005-粉底液肤粉底液肤-03,HZ253Y005,	,	,无售后或售后取消,,2026-05-18 17:31:04,	,,,,,,,否,否,	,否,	,,60.4	,0.0	,0.0	,9.06	,0.0	,0.0	,0.0	,0.0	,51.34	,60.4	,79106135603249	,中通快递,****,****,****,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,否,,	,否,	,否,,,否,否,未上传
红豆女童冰丝安全裤儿童内裤三合一防走光夏薄款宝宝打底平角短裤,260518-184696226100925,已发货，待收货,1	,正常,2026-05-18 15:21:48,2026-05-20 15:21:49,,2026-05-19 14:53:27,	,944559239031	,"白色+粉色【给肌肤降个温-冰感清爽】,160【75-90斤】柔软亲肤",1890729823202	,童装/婴儿装/亲子装,儿童内衣裤,内裤,	,YXT-HD25T0001-白色粉色-160,源鑫泰-HD25T0001,	,	,无售后或售后取消,,2026-05-18 15:21:49,	,,,,,,,否,否,	,否,	,,49.5	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,49.5	,49.5	,465352713378226	,韵达快递,山东省,淄博市,张店区,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,否,,	,否,	,否,,,否,否,未上传
红豆少女文胸罩无痕提拉防震初高中学生青春发育期运动蚕丝内衣,260518-466238840382050,已发货，待收货,1	,正常,2026-05-18 14:37:16,2026-05-18 23:59:59,	,2026-05-18 20:22:25,	,940487416905	,"1件B组【少女发育期-丝滑奶皮吸湿透气】,L【85-100斤】背工字部设计稳支撑",1887286416118	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,HXB-HZ253Y020-粉底液肤-03,志合-HZ253Y020,	,	,无售后或售后取消,,2026-05-18 14:37:17,	,,,,,,,否,否,	,否,	,,37.9	,0.0	,3.8	,8.86	,0.0	,0.0	,0.0	,0.0	,25.24	,34.1	,79106111919139	,中通快递,河南省,信阳市,息县,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,否,,	,否,	,否,,,否,否,未上传
红豆女童冰丝安全裤儿童内裤三合一防走光夏薄款宝宝打底平角短裤,260518-303363572020559,已发货，待收货,1	,正常,2026-05-18 12:22:16,2026-05-20 12:22:16,,2026-05-18 15:45:05,	,944559239031	,"白色+肤色【给肌肤降个温-冰感清爽】,130【40-50斤】无痕贴合不紧绷",1890729823206	,童装/婴儿装/亲子装,儿童内衣裤,内裤,	,YXT-HD25T0001-白色肤色-130,源鑫泰-HD25T0001,	,	,无售后或售后取消,,2026-05-18 12:22:16,	,,,,,,,否,否,	,否,	,,49.5	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,49.5	,49.5	,465349125380731	,韵达快递,浙江省,杭州市,富阳区,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,否,,	,否,	,否,,,否,否,未上传
红豆青春发育期无痕少女文胸初高中学生运动矫姿提拉内衣防震背心,260518-494508449362634,未发货，退款成功,1	,正常,2026-05-18 10:51:58,2026-05-20 10:51:58,,	,	,940515186110	,"运动防震【稳支撑】矫姿挺背-1件D组,M【60-85斤】A类婴幼儿标准",1887299203794	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,	,志合-ZH1531,	,	,退款成功,,2026-05-18 10:51:58,	,,,,,,,否,否,	,否,	,,37.1	,0.0	,1.0	,3.0	,0.0	,0.0	,0.0	,0.0	,33.1	,36.1	,	,	,****,****,****,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,否,,	,否,	,否,,,否,否,未上传
红豆少女文胸罩无痕提拉防震初高中学生青春发育期运动蚕丝内衣,260518-368490585743789,已取消,1	,正常,	,	,,	,	,940487416905	,"2件K组【少女发育期-丝滑奶皮吸湿透气】,L【85-100斤】背工字部设计稳支撑",1887285249849	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,HXB-HZ253Y020-粉底液肤紫蝴蝶结-03,志合-HZ253Y020,	,	,无售后或售后取消,,	,	,,,,,,,否,否,	,否,	,,61.4	,0.0	,6.2	,3.86	,0.0	,0.0	,0.0	,0.0	,51.34	,55.2	,	,	,****,****,****,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,	,,	,否,	,否,,,否,否,未上传
红豆二三阶段发育期少女内衣减震提拉定型初高中学生无痕冰丝文胸,260518-402789558591400,已发货，待收货,1	,正常,2026-05-18 09:58:47,2026-05-20 09:58:47,,2026-05-19 09:46:46,	,943740862305	,"浅粉色+香槟白【无痕稳支撑-预留发育空间】,XL【95-115斤】半固定内杯-包裹贴合",1890024626713	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,ZH1535-香槟白浅粉色-04,ZH1535,	,	,无售后或售后取消,,2026-05-18 09:58:47,	,,,,,,,否,否,	,否,	,,59.8	,0.0	,0.0	,11.36	,0.0	,0.0	,0.0	,0.0	,48.44	,59.8	,79106041789354	,中通快递,河南省,开封市,杞县,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,否,,	,否,	,否,,,否,否,未上传
红豆二三阶段少女生文胸工字背矫姿提拉定型运动防震无痕冰丝背心,260518-682381873473901,未发货，退款成功,1	,正常,2026-05-18 09:51:24,2026-05-20 09:51:24,,	,	,943872456335	,"浅粉色+-浅粉色【提拉定型软支撑】,XL【100-120斤】工字背-加宽底围",1890517046368	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,	,ZH1533,	,	,退款成功,,2026-05-18 09:51:24,	,,,,,,,否,否,	,否,	,,63.2	,0.0	,0.63	,10.0	,0.0	,0.0	,0.0	,0.0	,52.57	,62.57	,	,	,****,****,****,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,否,,	,否,	,否,,,否,否,未上传
红豆二三阶段少女生文胸工字背矫姿提拉定型运动防震无痕冰丝背心,260518-338784489793901,未发货，退款成功,1	,正常,2026-05-18 09:51:24,2026-05-20 09:51:24,,	,	,943872456335	,"香槟白+-浅粉色【提拉定型软支撑】,XL【100-120斤】工字背-加宽底围",1890517046384	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,	,ZH1533,	,	,退款成功,,2026-05-18 09:51:24,	,,,,,,,否,否,	,否,	,,63.2	,0.0	,0.63	,10.0	,0.0	,0.0	,0.0	,0.0	,52.57	,62.57	,	,	,****,****,****,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,否,,	,否,	,否,,,否,否,未上传
红豆初高中生运动减震背心无痕上托跑跳不晃动矫姿防驼背一体文胸,260518-606538371393901,未发货，退款成功,1	,正常,2026-05-18 09:49:31,2026-05-20 09:49:32,	,	,	,952225912025	,"紫色（X形牵引带+防驼提背）,XL【95-110斤】圆润立体不凸点",1898772027207	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,	,源鑫泰-A01,	,	,退款成功,,2026-05-18 09:49:32,	,,,,,,,否,否,	,否,	,,37.0	,0.0	,0.37	,7.25	,0.0	,0.0	,0.0	,0.0	,29.38	,36.63	,	,	,****,****,****,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,否,,	,否,	,否,,,否,否,未上传
红豆初高中生运动减震背心无痕上托跑跳不晃动矫姿防驼背一体文胸,260518-262940987713901,未发货，退款成功,1	,正常,2026-05-18 09:49:31,2026-05-20 09:49:32,	,	,	,952225912025	,"【2件】紫色+粉色（X形牵引带+防驼提背）,XL【95-110斤】圆润立体不凸点",1898772027187	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,	,源鑫泰-A01,	,	,退款成功,,2026-05-18 09:49:32,	,,,,,,,否,否,	,否,	,,65.0	,0.0	,0.65	,12.75	,0.0	,0.0	,0.0	,0.0	,51.6	,64.35	,	,	,****,****,****,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,否,,	,否,	,否,,,否,否,未上传
红豆少女文胸罩无痕提拉防震初高中学生青春发育期运动蚕丝内衣,260518-288798809612696,已发货，待收货,1	,正常,2026-05-18 07:20:51,2026-05-18 23:59:59,	,2026-05-18 20:22:24,	,940487416905	,"1件C组【少女发育期-丝滑奶皮吸湿透气】,XL【100-120斤】桑蚕丝内里玻尿酸润肤",1887286416123	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,HXB-HZ253Y020-蓝格-04,志合-HZ253Y020,	,	,无售后或售后取消,,2026-05-18 07:20:51,	,,,,,,,否,否,	,否,	,,37.9	,0.0	,3.8	,0.0	,0.0	,0.0	,0.0	,0.0	,34.1	,34.1	,79106041799792	,中通快递,江苏省,盐城市,大丰区,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,否,,	,否,	,否,,,否,否,未上传
红豆少女文胸罩无痕提拉防震初高中学生青春发育期运动蚕丝内衣,260518-531890204283275,已发货，待收货,1	,正常,2026-05-18 07:05:16,2026-05-20 07:05:16,,2026-05-19 09:46:46,	,940487416905	,"2件Z组【少女发育期-丝滑奶皮吸湿透气】,M【60-85斤】0.4cm半固定杯垫",1887285249844	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,HXB-HZ253Y020-紫蝴蝶结浅蓝色-02,志合-HZ253Y020,	,	,无售后或售后取消,,2026-05-18 07:05:16,	,,,,,,,否,否,	,否,	,,61.4	,0.0	,7.2	,13.55	,0.0	,0.0	,0.0	,0.0	,40.65	,54.2	,79106041799749	,中通快递,江西省,赣州市,南康区,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,否,,	,否,	,否,,,否,否,未上传
红豆青少年发育期内裤男童夏薄款无痕冰丝短裤小初高中学生平角裤,260517-385844549191327,已发货，退款成功,1	,正常,2026-05-17 21:29:24,2026-05-18 21:29:24,,2026-05-18 10:48:23,	,944456307435	,"5件A组【专注青少年发育期-无痕冰丝凉感】,130【38-48斤】10A级桑蚕丝抗菌裆",1890650153912	,童装/婴儿装/亲子装,儿童内衣裤,内裤,	,HD26T00058416,丰华-HD26T0005,	,	,退款成功,,2026-05-17 21:29:24,	,,,,,,,否,否,	,否,	,,68.4	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,68.4	,68.4	,777410414317276	,申通快递,****,****,****,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,否,,	,否,	,否,,,否,否,未上传
红豆二三阶段少女运动防震内衣小初高中学生青春发育期无痕文胸,260517-438178998641172,已发货，待收货,1	,正常,2026-05-17 19:11:13,2026-05-19 19:11:13,,2026-05-18 16:13:10,	,940451546986	,"一件A组【二三阶段-工字背反重力提拉】,2XL【125-145斤】防凸点孩子爱穿",1887247965675	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,ZHW5103-白色-05,志合-ZHW5103,	,	,无售后或售后取消,,2026-05-17 19:11:13,	,,,,,,,否,否,	,否,	,,37.1	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,37.1	,37.1	,79105913996626	,中通快递,江西省,南昌市,南昌县,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,否,,	,否,	,否,,,否,否,未上传
红豆少女文胸罩无痕提拉防震初高中学生青春发育期运动蚕丝内衣,260517-076587998770484,已发货，待收货,1	,正常,2026-05-17 16:08:16,2026-05-19 16:08:16,,2026-05-19 14:48:19,	,940487416905	,"2件Z组【少女发育期-丝滑奶皮吸湿透气】,2XL【120-135斤】加宽侧比收副乳",1887285249847	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,HXB-HZ253Y020-紫蝴蝶结浅蓝色-05,志合-HZ253Y020,	,	,无售后或售后取消,,2026-05-17 16:08:16,	,,,,,,,否,否,	,否,	,,61.4	,0.0	,6.2	,0.0	,0.0	,0.0	,0.0	,0.0	,55.2	,55.2	,79105914604163	,中通快递,河南省,信阳市,罗山县,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,否,,	,否,	,否,,,否,否,未上传
红豆女童冰丝安全裤儿童内裤三合一防走光夏薄款宝宝打底平角短裤,260517-546863859331814,未发货，退款成功,1	,正常,2026-05-17 15:06:11,2026-05-19 15:06:11,,	,	,944559239031	,"白色+灰色【给肌肤降个温-冰感清爽】,150【60-75斤】随意裁裤脚",1890729823215	,童装/婴儿装/亲子装,儿童内衣裤,内裤,	,	,源鑫泰-HD25T0001,	,	,退款成功,,2026-05-17 15:06:11,	,,,,,,,否,否,	,否,	,,34.6	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,34.6	,34.6	,	,	,****,****,****,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,否,,	,否,	,否,,,否,否,未上传
红豆女童冰丝安全裤儿童内裤三合一防走光夏薄款宝宝打底平角短裤,260517-554707270072407,已发货，退款成功,1	,正常,2026-05-17 14:35:04,2026-05-19 14:35:04,,2026-05-18 15:45:05,	,944559239031	,"白色+绿色【给肌肤降个温-冰感清爽】,140【50-60斤】凉感冰丝",1890729823221	,童装/婴儿装/亲子装,儿童内衣裤,内裤,	,	,源鑫泰-HD25T0001,	,	,退款成功,,2026-05-17 14:35:04,	,,,,,,,否,否,	,否,	,,34.6	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,34.6	,34.6	,465349125254088	,韵达快递,****,****,****,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,否,,	,否,	,否,,,否,否,未上传
红豆二三阶段发育期少女内衣减震提拉定型初高中学生无痕冰丝文胸,260517-361024755223028,已发货，待收货,1	,正常,2026-05-17 14:31:38,2026-05-19 14:31:38,,2026-05-19 09:58:57,	,943740862305	,"香槟白【无痕稳支撑-预留发育空间】,XL【95-115斤】半固定内杯-包裹贴合",1890024626741	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,ZH1535-香槟白-04,ZH1535,	,	,无售后或售后取消,,2026-05-17 14:31:38,	,,,,,,,否,否,	,否,	,,37.3	,0.0	,0.0	,10.0	,0.0	,0.0	,0.0	,0.0	,27.3	,37.3	,79105914592532	,中通快递,广东省,佛山市,顺德区,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,否,,	,否,	,否,,,否,否,未上传
红豆女童冰丝安全裤儿童内裤三合一防走光夏薄款宝宝打底平角短裤,260517-344614572462417,已收货,1	,正常,2026-05-17 13:44:56,2026-05-19 13:44:56,,2026-05-18 15:45:05,2026-05-20 12:48:32,944559239031	,"白色+肤色+绿色【给肌肤降个温-冰感清爽】,110【25-30斤】10A级桑蚕丝抗菌裆",1890729823183	,童装/婴儿装/亲子装,儿童内衣裤,内裤,	,	,源鑫泰-HD25T0001,	,	,无售后或售后取消,,2026-05-17 13:44:56,	,,,,,,,否,否,	,否,	,,43.3	,0.0	,1.0	,0.5	,0.0	,0.0	,0.0	,0.0	,41.8	,42.3	,465349125505011	,韵达快递,****,****,****,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,否,,	,否,	,否,,,否,否,未上传
红豆女童冰丝安全裤儿童内裤三合一防走光夏薄款宝宝打底平角短裤,260517-506000904620442,已发货，待收货,1	,正常,2026-05-17 12:51:20,2026-05-19 12:51:20,,2026-05-18 15:45:05,	,944559239031	,"白色+粉色+肤色【给肌肤降个温-冰感清爽】,130【40-50斤】无痕贴合不紧绷",1890729823164	,童装/婴儿装/亲子装,儿童内衣裤,内裤,	,	,源鑫泰-HD25T0001,	,	,无售后或售后取消,,2026-05-17 12:51:20,	,,,,,,,否,否,	,否,	,,47.96	,0.0	,0.0	,0.0	,0.03	,0.0	,0.0	,0.0	,47.96	,47.96	,465349125241971	,韵达快递,江西省,吉安市,青原区,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,否,,	,否,	,否,,,否,否,未上传
红豆少女发育期内衣初高中学生运动防震背心青少年青春期无痕文胸,260517-673909358933069,已收货,1	,正常,2026-05-17 11:52:25,2026-05-19 11:52:25,,2026-05-18 15:45:05,2026-05-22 15:02:02,953110765144	,"【白色+隐形肤+香槟肤】3件A类亲肤-二三阶段少女发育期,2XL【110-125斤】轻易透气",1899795087664	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,	,源鑫泰-A30,	,	,无售后或售后取消,,2026-05-17 11:52:25,	,,,,,,,否,否,	,否,	,,86.3	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,86.3	,86.3	,465349125381152	,韵达快递,****,****,****,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,否,,	,否,	,否,,,否,否,未上传
红豆少女发育期内衣初高中学生运动防震背心青少年青春期无痕文胸,260517-209411182933069,已取消,1	,正常,	,	,,	,	,953110765144	,"【白色+隐形肤+香槟肤】3件A类亲肤-二三阶段少女发育期,2XL【110-125斤】轻易透气",1899795087664	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,	,源鑫泰-A30,	,	,无售后或售后取消,,	,	,,,,,,,否,否,	,否,	,,86.3	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,86.3	,86.3	,	,	,****,****,****,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,	,,	,否,	,否,,,否,否,未上传
红豆少女文胸学生运动内衣女儿童青春发育期初高中生无痕冰丝背心,260517-451013589360176,已收货，退款成功,1	,正常,2026-05-17 10:20:03,2026-05-19 10:20:03,,2026-05-19 09:58:57,2026-05-22 19:50:55,945035807266	,"1件B组【冰丝无痕提拉背心款】,L【85-100斤】反重力引力提拉带",1891184476854	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,ZH920-浅灰色-03,志合-ZH920,	,	,退款成功,,2026-05-17 10:20:03,	,,,,,,,否,否,	,否,	,,39.5	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,0.0	,39.5	,39.5	,79106041844131	,中通快递,****,****,****,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,否,,	,否,	,否,,,否,否,未上传
红豆二三阶段少女运动防震内衣小初高中学生青春发育期无痕文胸,260517-596262316450034,已收货,1	,正常,2026-05-17 09:05:11,2026-05-19 09:05:11,,2026-05-18 09:52:31,2026-05-25 10:34:25,940451546986	,"二件B组【二三阶段-工字背反重力提拉】,XL【105-125斤】隐形不显胸",1887247965629	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,ZHW5103-白色粉色-04,志合-ZHW5103,	,	,无售后或售后取消,,2026-05-17 09:05:11,	,,,,,,,否,否,	,否,	,,59.4	,0.0	,0.0	,15.44	,0.0	,0.0	,0.0	,0.0	,43.96	,59.4	,79105914703021	,中通快递,****,****,****,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,否,,	,否,	,否,,,否,否,未上传
红豆新疆棉少女10A级抗菌纯棉初高中生三角短裤生理期专用内裤,260517-439122706760660,已发货，待收货,1	,正常,2026-05-17 07:52:54,2026-05-18 07:52:54,	,2026-05-17 21:13:29,	,952750211961	,"三条10A级抗菌【黄色 肤色 灰色】,L码（身高155-160cm/体重80-100斤）",1899758877703	,童装/婴儿装/亲子装,儿童内衣裤,内裤,	,HD6T8002319516,丰华-HD6T80023-606,	,	,无售后或售后取消,,2026-05-17 07:52:54,	,,,,,,,否,否,	,否,	,,39.9	,0.0	,0.0	,4.38	,0.0	,0.0	,0.0	,0.0	,35.52	,39.9	,465344186562298	,韵达快递,江苏省,盐城市,亭湖区,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,否,,	,否,	,否,,,否,否,未上传
红豆女童冰丝安全裤儿童内裤三合一防走光夏薄款宝宝打底平角短裤,260517-667072601742271,已发货，待收货,1	,正常,2026-05-17 06:35:46,2026-05-19 06:35:46,,2026-05-18 15:45:05,	,944559239031	,"白色+肤色【给肌肤降个温-冰感清爽】,170【90-110斤】轻薄透气",1890729823210	,童装/婴儿装/亲子装,儿童内衣裤,内裤,	,	,源鑫泰-HD25T0001,	,	,无售后或售后取消,,2026-05-17 06:35:46,	,,,,,,,否,否,	,否,	,,34.6	,0.0	,1.0	,0.5	,0.0	,0.0	,0.0	,0.0	,33.1	,33.6	,465349125382066	,韵达快递,宁夏回族自治区,银川市,兴庆区,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,否,,	,否,	,否,,,否,否,未上传
红豆少女文胸发育期初高中学生运动防震内衣冰丝无痕软支撑背心,260517-202731691670091,已发货，待收货,1	,正常,2026-05-17 03:17:59,2026-05-19 03:17:59,,2026-05-18 09:52:31,	,943394538149	,"1件C组【A类婴幼儿-少女发育期人体工学款】,XL【95-115斤】防凸点-害羞女孩肯穿",1890000646704	,童装/婴儿装/亲子装,抹胸/文胸/发育内衣,抹胸/文胸/发育内衣,	,ZH1534-浅蓝色-04,ZH1534,	,	,无售后或售后取消,,2026-05-17 03:17:59,	,,,,,,,否,否,	,否,	,,39.5	,0.0	,1.0	,0.5	,0.0	,0.0	,0.0	,0.0	,38.0	,38.5	,79105914696617	,中通快递,海南省,儋州市,那大镇,****,,否,否,	,	,	,否,	,	,	,	,	,	,	,	,	,	,	,	,否,否,	,否,否,,	,否,	,否,,,否,否,未上传
